date,open_price,high_price,low_price,price,volume
2026-01-13,905.5295124491013,905.5295124491013,905.5295124491013,905.5295124491013,1416236647.4214528
2026-01-14,942.4122356291538,942.4122356291538,942.4122356291538,942.4122356291538,3023134995.2829003
2026-01-15,949.0987145957889,949.0987145957889,949.0987145957889,949.0987145957889,2255160714.02555
2026-01-16,930.8892064404015,930.8892064404015,930.8892064404015,930.8892064404015,1669241171.3133764
2026-01-17,937.687896295784,937.687896295784,937.687896295784,937.687896295784,1177907096.7776625
2026-01-18,946.9959081738135,946.9959081738135,946.9959081738135,946.9959081738135,1207141309.5977027
2026-01-19,933.8079144307845,933.8079144307845,933.8079144307845,933.8079144307845,1275798832.474469
2026-01-20,922.3076030339913,922.3076030339913,922.3076030339913,922.3076030339913,2470346209.8986206
2026-01-21,884.4648847958442,884.4648847958442,884.4648847958442,884.4648847958442,2173091202.289302
2026-01-22,882.3554922284878,882.3554922284878,882.3554922284878,882.3554922284878,2969106779.726366
2026-01-23,886.8801866366052,886.8801866366052,886.8801866366052,886.8801866366052,1219444876.7874093
2026-01-24,890.5047011445338,890.5047011445338,890.5047011445338,890.5047011445338,1127306040.1474164
2026-01-25,886.0721909071814,886.0721909071814,886.0721909071814,886.0721909071814,530513762.9125829
2026-01-26,864.4439519225823,864.4439519225823,864.4439519225823,864.4439519225823,1310262586.1889098
2026-01-27,878.6274796967367,878.6274796967367,878.6274796967367,878.6274796967367,1259874753.5993867
2026-01-28,897.6724320123695,897.6724320123695,897.6724320123695,897.6724320123695,1247423175.7103016
2026-01-29,901.2090745596357,901.2090745596357,901.2090745596357,901.2090745596357,1215717530.3090816
2026-01-30,867.7347946909455,867.7347946909455,867.7347946909455,867.7347946909455,3354101451.7359533
2026-01-31,857.3699420639612,857.3699420639612,857.3699420639612,857.3699420639612,2345749921.787442
2026-02-01,780.3315668159182,780.3315668159182,780.3315668159182,780.3315668159182,2662234945.505993
2026-02-02,757.9446598202101,757.9446598202101,757.9446598202101,757.9446598202101,1927504970.8607385
2026-02-03,775.3120806273045,775.3120806273045,775.3120806273045,775.3120806273045,2344630264.0359216
2026-02-04,753.6152462766961,753.6152462766961,753.6152462766961,753.6152462766961,1960437669.6417804
2026-02-05,699.2319544532423,699.2319544532423,699.2319544532423,699.2319544532423,2627088916.8071713
2026-02-06,604.901963859174,604.901963859174,604.901963859174,604.901963859174,4105549455.1091533
2026-02-07,657.306655291851,657.306655291851,657.306655291851,657.306655291851,3237219518.0847487
2026-02-08,647.57171670411,647.57171670411,647.57171670411,647.57171670411,1584371636.5518491
2026-02-09,641.3063396421284,641.3063396421284,641.3063396421284,641.3063396421284,994898115.8011318
2026-02-10,636.158470811873,636.158470811873,636.158470811873,636.158470811873,1276369127.1321113
2026-02-11,619.5022534339905,619.5022534339905,619.5022534339905,619.5022534339905,1021759793.9295112
2026-02-12,607.0100650556328,607.0100650556328,607.0100650556328,607.0100650556328,1547224348.7584748
2026-02-13,613.5884218776979,613.5884218776979,613.5884218776979,613.5884218776979,959253580.3854749
2026-02-14,618.6972942245542,618.6972942245542,618.6972942245542,618.6972942245542,1283501146.5138228
2026-02-15,633.314654350795,633.314654350795,633.314654350795,633.314654350795,793474923.1783898
2026-02-16,614.2781615559984,614.2781615559984,614.2781615559984,614.2781615559984,983279792.7361963
2026-02-17,626.9455367382164,626.9455367382164,626.9455367382164,626.9455367382164,800706232.6744035
2026-02-18,617.5002211755236,617.5002211755236,617.5002211755236,617.5002211755236,802874852.1015399
2026-02-19,604.7780192707222,604.7780192707222,604.7780192707222,604.7780192707222,820027524.6018764
2026-02-20,607.1450788289527,607.1450788289527,607.1450788289527,607.1450788289527,891516182.014514
2026-02-21,625.1658113899997,625.1658113899997,625.1658113899997,625.1658113899997,1142133263.586823
2026-02-22,625.9459360696097,625.9459360696097,625.9459360696097,625.9459360696097,606271036.5502301
2026-02-23,614.0943323849417,614.0943323849417,614.0943323849417,614.0943323849417,539067287.7829927
2026-02-24,595.841177275929,595.841177275929,595.841177275929,595.841177275929,1553730225.5898428
2026-02-25,583.919821904656,583.919821904656,583.919821904656,583.919821904656,1262821404.8610575
2026-02-26,628.2228200794851,628.2228200794851,628.2228200794851,628.2228200794851,2095902853.2404492
2026-02-27,625.9211039706134,625.9211039706134,625.9211039706134,625.9211039706134,2185021928.62165
2026-02-28,613.9686612193877,613.9686612193877,613.9686612193877,613.9686612193877,1166358389.1914895
2026-03-01,617.5322050027751,617.5322050027751,617.5322050027751,617.5322050027751,1209591660.7041028
2026-03-02,616.8269097979393,616.8269097979393,616.8269097979393,616.8269097979393,1186979235.562409
2026-03-03,637.4936332653224,637.4936332653224,637.4936332653224,637.4936332653224,1468743400.2500687
2026-03-04,633.9153172943332,633.9153172943332,633.9153172943332,633.9153172943332,1288690976.9448144
2026-03-05,657.5355575822484,657.5355575822484,657.5355575822484,657.5355575822484,1455437526.091997
2026-03-06,647.8545990969939,647.8545990969939,647.8545990969939,647.8545990969939,1126469725.743304
2026-03-07,627.3743722428251,627.3743722428251,627.3743722428251,627.3743722428251,917945561.1473391
2026-03-08,620.1335218839806,620.1335218839806,620.1335218839806,620.1335218839806,509923883.2711651
2026-03-09,611.9500451871007,611.9500451871007,611.9500451871007,611.9500451871007,672282092.2172055
2026-03-10,634.3477951671313,634.3477951671313,634.3477951671313,634.3477951671313,982004007.0334728
2026-03-11,641.6585289358178,641.6585289358178,641.6585289358178,641.6585289358178,881536476.9723201
2026-03-12,651.4385570212381,651.4385570212381,651.4385570212381,651.4385570212381,968330794.4655601
2026-03-13,652.3204295577726,652.3204295577726,652.3204295577726,652.3204295577726,849045547.638754
2026-03-14,656.0082976549179,656.0082976549179,656.0082976549179,656.0082976549179,1511406401.009564
2026-03-15,657.9077116578025,657.9077116578025,657.9077116578025,657.9077116578025,568442486.3376324
2026-03-16,673.7790391797466,673.7790391797466,673.7790391797466,673.7790391797466,850791964.7012388
2026-03-17,679.6057646827234,679.6057646827234,679.6057646827234,679.6057646827234,1687295599.150869
2026-03-18,668.4582026519276,668.4582026519276,668.4582026519276,668.4582026519276,1173435903.171768
2026-03-19,651.889478852474,651.889478852474,651.889478852474,651.889478852474,1250510505.1637778
2026-03-20,638.9476995490274,638.9476995490274,638.9476995490274,638.9476995490274,1092257056.730614
2026-03-21,642.2798347520329,642.2798347520329,642.2798347520329,642.2798347520329,959576064.1017348
2026-03-22,629.5885290033027,629.5885290033027,629.5885290033027,629.5885290033027,574119350.8234105
2026-03-23,626.2400112141628,626.2400112141628,626.2400112141628,626.2400112141628,954773587.3843673
2026-03-24,638.7006153893446,638.7006153893446,638.7006153893446,638.7006153893446,1699315951.250889
2026-03-25,638.2722605721722,638.2722605721722,638.2722605721722,638.2722605721722,978215304.2590938
2026-03-26,647.3180223384383,647.3180223384383,647.3180223384383,647.3180223384383,1021964769.0362132
2026-03-26,630.7605033243258,630.7605033243258,630.7605033243258,630.7605033243258,928054929.9530877
