date,open_price,high_price,low_price,price,volume
2026-01-06,3228.2962247842056,3228.2962247842056,3228.2962247842056,3228.2962247842056,29465114559.519062
2026-01-07,3295.101927879638,3295.101927879638,3295.101927879638,3295.101927879638,28511408890.511658
2026-01-08,3164.794750249208,3164.794750249208,3164.794750249208,3164.794750249208,22954348981.589577
2026-01-09,3104.220322474917,3104.220322474917,3104.220322474917,3104.220322474917,21609631690.502533
2026-01-10,3083.1361173724354,3083.1361173724354,3083.1361173724354,3083.1361173724354,19574607996.93425
2026-01-11,3082.9653288303607,3082.9653288303607,3082.9653288303607,3082.9653288303607,5878919562.197727
2026-01-12,3119.3619360372772,3119.3619360372772,3119.3619360372772,3119.3619360372772,10976584243.860346
2026-01-13,3090.2827206647894,3090.2827206647894,3090.2827206647894,3090.2827206647894,21435545247.17046
2026-01-14,3319.9354070565078,3319.9354070565078,3319.9354070565078,3319.9354070565078,35290013880.99956
2026-01-15,3356.4964063628336,3356.4964063628336,3356.4964063628336,3356.4964063628336,34009585603.430943
2026-01-16,3318.2037023491666,3318.2037023491666,3318.2037023491666,3318.2037023491666,29777568895.58042
2026-01-17,3296.062650076136,3296.062650076136,3296.062650076136,3296.062650076136,24378384071.00059
2026-01-18,3306.8712226908783,3306.8712226908783,3306.8712226908783,3306.8712226908783,11391111157.284075
2026-01-19,3284.3194316465483,3284.3194316465483,3284.3194316465483,3284.3194316465483,14974443677.834782
2026-01-20,3185.6644636922747,3185.6644636922747,3185.6644636922747,3185.6644636922747,29820379988.891647
2026-01-21,2935.6234193160412,2935.6234193160412,2935.6234193160412,2935.6234193160412,34750583222.71903
2026-01-22,2976.0491465641335,2976.0491465641335,2976.0491465641335,2976.0491465641335,37121407320.265114
2026-01-23,2948.277889615024,2948.277889615024,2948.277889615024,2948.277889615024,22312421297.363728
2026-01-24,2950.9128485703054,2950.9128485703054,2950.9128485703054,2950.9128485703054,22825744038.274715
2026-01-25,2949.197384616335,2949.197384616335,2949.197384616335,2949.197384616335,9410994743.450907
2026-01-26,2814.1853835458546,2814.1853835458546,2814.1853835458546,2814.1853835458546,23388699485.203304
2026-01-27,2927.836546921288,2927.836546921288,2927.836546921288,2927.836546921288,31319240379.377583
2026-01-28,3021.091516998928,3021.091516998928,3021.091516998928,3021.091516998928,28728856609.94036
2026-01-29,3006.8071129555346,3006.8071129555346,3006.8071129555346,3006.8071129555346,23451982502.82752
2026-01-30,2818.817890220326,2818.817890220326,2818.817890220326,2818.817890220326,37820864892.228645
2026-01-31,2702.40799526457,2702.40799526457,2702.40799526457,2702.40799526457,41803190280.20533
2026-02-01,2443.9290245632774,2443.9290245632774,2443.9290245632774,2443.9290245632774,48591221287.94092
2026-02-02,2269.3288518651166,2269.3288518651166,2269.3288518651166,2269.3288518651166,41592993667.771126
2026-02-03,2344.512261445349,2344.512261445349,2344.512261445349,2344.512261445349,51461557534.321014
2026-02-04,2226.985635575225,2226.985635575225,2226.985635575225,2226.985635575225,47572474187.92975
2026-02-05,2152.0870116729375,2152.0870116729375,2152.0870116729375,2152.0870116729375,45329629877.16246
2026-02-06,1820.5693215574129,1820.5693215574129,1820.5693215574129,1820.5693215574129,56436780638.71162
2026-02-07,2060.7349645674162,2060.7349645674162,2060.7349645674162,2060.7349645674162,65078857952.97811
2026-02-08,2091.040353689534,2091.040353689534,2091.040353689534,2091.040353689534,40809475718.479546
2026-02-09,2095.1305644770564,2095.1305644770564,2095.1305644770564,2095.1305644770564,19286038988.323254
2026-02-10,2104.4577921908335,2104.4577921908335,2104.4577921908335,2104.4577921908335,25731465365.115547
2026-02-11,2018.9237788543585,2018.9237788543585,2018.9237788543585,2018.9237788543585,23450565532.755688
2026-02-12,1939.4321739711042,1939.4321739711042,1939.4321739711042,1939.4321739711042,23726060466.889244
2026-02-13,1945.7351413092624,1945.7351413092624,1945.7351413092624,1945.7351413092624,20191974576.36766
2026-02-14,2047.3626742531244,2047.3626742531244,2047.3626742531244,2047.3626742531244,20594568667.212955
2026-02-15,2085.5236826118394,2085.5236826118394,2085.5236826118394,2085.5236826118394,16091018722.533241
2026-02-16,1963.9572853026268,1963.9572853026268,1963.9572853026268,1963.9572853026268,31079407276.992832
2026-02-17,2000.6104432030938,2000.6104432030938,2000.6104432030938,2000.6104432030938,19705943204.54316
2026-02-18,1992.004854467171,1992.004854467171,1992.004854467171,1992.004854467171,21432577907.82225
2026-02-19,1954.7534951528544,1954.7534951528544,1954.7534951528544,1954.7534951528544,19828649642.21613
2026-02-20,1946.9092613594232,1946.9092613594232,1946.9092613594232,1946.9092613594232,19134139969.172134
2026-02-21,1967.8121148578189,1967.8121148578189,1967.8121148578189,1967.8121148578189,21428203502.98199
2026-02-22,1973.6643315860636,1973.6643315860636,1973.6643315860636,1973.6643315860636,10481601460.735386
2026-02-23,1954.1913563168575,1954.1913563168575,1954.1913563168575,1954.1913563168575,10142077738.794188
2026-02-24,1853.695790383818,1853.695790383818,1853.695790383818,1853.695790383818,31366211602.76786
2026-02-25,1852.8102933693347,1852.8102933693347,1852.8102933693347,1852.8102933693347,19343806620.90055
2026-02-26,2053.1886740789387,2053.1886740789387,2053.1886740789387,2053.1886740789387,26646705598.64601
2026-02-27,2027.3015182289616,2027.3015182289616,2027.3015182289616,2027.3015182289616,23012726588.17416
2026-02-28,1931.3205870910035,1931.3205870910035,1931.3205870910035,1931.3205870910035,21664624267.05581
2026-03-01,1965.036620141305,1965.036620141305,1965.036620141305,1965.036620141305,22174654477.74997
2026-03-02,1938.411487707785,1938.411487707785,1938.411487707785,1938.411487707785,22612368031.39022
2026-03-03,2029.443994398502,2029.443994398502,2029.443994398502,2029.443994398502,25981401238.01784
2026-03-04,1982.4582786533451,1982.4582786533451,1982.4582786533451,1982.4582786533451,23812766657.95574
2026-03-05,2125.8345858015964,2125.8345858015964,2125.8345858015964,2125.8345858015964,34189044586.860294
2026-03-06,2074.5222481851615,2074.5222481851615,2074.5222481851615,2074.5222481851615,22447894281.234646
2026-03-07,1980.7782841320018,1980.7782841320018,1980.7782841320018,1980.7782841320018,19315502583.71804
2026-03-08,1969.6937981965013,1969.6937981965013,1969.6937981965013,1969.6937981965013,9708504242.945522
2026-03-09,1938.6249253514961,1938.6249253514961,1938.6249253514961,1938.6249253514961,16256963053.691586
2026-03-10,1992.355228734493,1992.355228734493,1992.355228734493,1992.355228734493,23948772987.557167
2026-03-11,2035.2089486782504,2035.2089486782504,2035.2089486782504,2035.2089486782504,24001624664.90548
2026-03-12,2051.7311684113824,2051.7311684113824,2051.7311684113824,2051.7311684113824,19128555868.09481
2026-03-13,2076.5162283684745,2076.5162283684745,2076.5162283684745,2076.5162283684745,20100511777.3683
2026-03-14,2093.00633968562,2093.00633968562,2093.00633968562,2093.00633968562,28482320998.799824
2026-03-15,2096.556369062344,2096.556369062344,2096.556369062344,2096.556369062344,9282981861.045782
2026-03-16,2175.059915408281,2175.059915408281,2175.059915408281,2175.059915408281,14747913813.60742
2026-03-17,2351.172929558985,2351.172929558985,2351.172929558985,2351.172929558985,37734375007.812355
2026-03-18,2318.1196031651903,2318.1196031651903,2318.1196031651903,2318.1196031651903,24944176216.695835
2026-03-19,2203.380058379178,2203.380058379178,2203.380058379178,2203.380058379178,24417846816.558723
2026-03-20,2137.450038431429,2137.450038431429,2137.450038431429,2137.450038431429,24108916783.710667
2026-03-21,2146.971987874902,2146.971987874902,2146.971987874902,2146.971987874902,16150931145.105274
2026-03-22,2078.0492129718186,2078.0492129718186,2078.0492129718186,2078.0492129718186,8184480973.487277
2026-03-23,2053.1449566818205,2053.1449566818205,2053.1449566818205,2053.1449566818205,15324406138.541382
2026-03-24,2151.498274966905,2151.498274966905,2151.498274966905,2151.498274966905,28068766677.710217
2026-03-25,2155.6817607237,2155.6817607237,2155.6817607237,2155.6817607237,17313748265.95867
2026-03-26,2168.2595767488515,2168.2595767488515,2168.2595767488515,2168.2595767488515,16105449679.631647
2026-03-26,2077.7170418321116,2077.7170418321116,2077.7170418321116,2077.7170418321116,17464976792.311253
